"ns2:Token","id","Position","PositionSortOrder","URL","Chapter","ChapterId"
"b6604541-7002-4040-965c-62e7c1d05d39","ea4dd6de-483d-46c6-94d8-e8b9eec666fe","Leadership Succession Committee Member","7","https://management.nursingsociety.org/Chapter/282","Lambda Upsilon-at-Large Chapter","37f33fb6-091f-4d30-8897-e00635e993f2"
"b6604541-7002-4040-965c-62e7c1d05d39","82f74a29-13b3-4eee-948c-30af8501221a","Treasurer","7","https://management.nursingsociety.org/Chapter/282","Lambda Upsilon-at-Large Chapter","37f33fb6-091f-4d30-8897-e00635e993f2"
"b6604541-7002-4040-965c-62e7c1d05d39","39a9fd54-2b03-45a6-a298-d5f53f0d7ab7","Convention Delegate 1","4","https://management.nursingsociety.org/Chapter/283","Lambda Phi Chapter","5792235f-e356-48a0-814e-600aafd3238b"
"b6604541-7002-4040-965c-62e7c1d05d39","c80c006c-5ddc-4e9b-bbff-996aad12be4f","Convention Delegate 2","5","https://management.nursingsociety.org/Chapter/283","Lambda Phi Chapter","5792235f-e356-48a0-814e-600aafd3238b"
"b6604541-7002-4040-965c-62e7c1d05d39","10b7c4be-ba68-4162-aec9-e27d821c51d2","Governance Committee Member","7","https://management.nursingsociety.org/Chapter/283","Lambda Phi Chapter","5792235f-e356-48a0-814e-600aafd3238b"
"b6604541-7002-4040-965c-62e7c1d05d39","70450bde-5321-4931-b22f-3728663c0b2b","Leadership Succession Committee Member","7","https://management.nursingsociety.org/Chapter/283","Lambda Phi Chapter","5792235f-e356-48a0-814e-600aafd3238b"
"b6604541-7002-4040-965c-62e7c1d05d39","c7576a01-ff02-4835-900f-4098724e20cf","Governance Chair","6","https://management.nursingsociety.org/Chapter/284","Lambda Chi Chapter","e81afb5a-67d5-43ae-97bc-ae191cd6fe58"
"b6604541-7002-4040-965c-62e7c1d05d39","907b5bc1-fe1d-446e-bb46-623c0692fecd","Governance Committee Member","7","https://management.nursingsociety.org/Chapter/284","Lambda Chi Chapter","e81afb5a-67d5-43ae-97bc-ae191cd6fe58"
"b6604541-7002-4040-965c-62e7c1d05d39","5c26d1ab-497b-4db5-b8d2-5147bf2aed52","Convention Delegate 2","5","https://management.nursingsociety.org/Chapter/285","Lambda Psi Chapter","21adaddf-c3c5-4223-95a1-eaab1cab290b"
"b6604541-7002-4040-965c-62e7c1d05d39","abe6f473-dfab-4499-b73a-8a08efd106e0","Governance Committee Member","7","https://management.nursingsociety.org/Chapter/285","Lambda Psi Chapter","21adaddf-c3c5-4223-95a1-eaab1cab290b"
"b6604541-7002-4040-965c-62e7c1d05d39","c2b8427f-b0e2-4c12-acc8-8a52955a8056","Counselor","3","https://management.nursingsociety.org/Chapter/286","Lambda Omega Chapter","12f8448e-8e55-49b1-bda3-27c7bc6dad61"
"b6604541-7002-4040-965c-62e7c1d05d39","1fce6059-fca6-4dae-83b1-292e5a85989a","Convention Delegate 2","5","https://management.nursingsociety.org/Chapter/286","Lambda Omega Chapter","12f8448e-8e55-49b1-bda3-27c7bc6dad61"
"b6604541-7002-4040-965c-62e7c1d05d39","83c5d4cc-c59a-4b1b-9fb7-b6234be4fd1e","Governance Committee Member","7","https://management.nursingsociety.org/Chapter/286","Lambda Omega Chapter","12f8448e-8e55-49b1-bda3-27c7bc6dad61"
"b6604541-7002-4040-965c-62e7c1d05d39","534c3952-951d-4836-a641-9a747a9bbabc","Leadership Succession Committee Member","7","https://management.nursingsociety.org/Chapter/286","Lambda Omega Chapter","12f8448e-8e55-49b1-bda3-27c7bc6dad61"
"b6604541-7002-4040-965c-62e7c1d05d39","962278e1-19a6-4745-af26-e38bf39aa281","Vice President","2","https://management.nursingsociety.org/Chapter/288","Mu Beta Chapter","410b7b32-174a-4bf9-b436-f257108fc66c"
"b6604541-7002-4040-965c-62e7c1d05d39","2d4833e7-d13e-454f-ba1e-155df85fb5da","Convention Delegate 1","4","https://management.nursingsociety.org/Chapter/288","Mu Beta Chapter","410b7b32-174a-4bf9-b436-f257108fc66c"
"b6604541-7002-4040-965c-62e7c1d05d39","7a149059-3546-4418-afce-2fe39a81a4be","Convention Delegate 2","5","https://management.nursingsociety.org/Chapter/288","Mu Beta Chapter","410b7b32-174a-4bf9-b436-f257108fc66c"
"b6604541-7002-4040-965c-62e7c1d05d39","c3160d0d-c69a-4434-96fd-58cbe7e0e3b5","Governance Chair","6","https://management.nursingsociety.org/Chapter/288","Mu Beta Chapter","410b7b32-174a-4bf9-b436-f257108fc66c"
"b6604541-7002-4040-965c-62e7c1d05d39","ac25b057-4380-42f1-8ef9-002f0038cefe","Governance Committee Member","7","https://management.nursingsociety.org/Chapter/288","Mu Beta Chapter","410b7b32-174a-4bf9-b436-f257108fc66c"
"b6604541-7002-4040-965c-62e7c1d05d39","1ef061aa-7ecc-40fd-80b0-25613fa60729","Leadership Succession Committee Member","7","https://management.nursingsociety.org/Chapter/288","Mu Beta Chapter","410b7b32-174a-4bf9-b436-f257108fc66c"
"b6604541-7002-4040-965c-62e7c1d05d39","257a3336-9988-4232-a828-0dd9419b2562","Treasurer","7","https://management.nursingsociety.org/Chapter/288","Mu Beta Chapter","410b7b32-174a-4bf9-b436-f257108fc66c"
"b6604541-7002-4040-965c-62e7c1d05d39","09412cbe-7f37-4a8a-abe8-1b433634dc71","President","1","https://management.nursingsociety.org/Chapter/291","Mu Epsilon Chapter","36d343cd-d8a9-4df0-83ab-ca21f1085d87"
"b6604541-7002-4040-965c-62e7c1d05d39","82096964-a554-4609-92d4-6371b0c89425","Convention Delegate 1","4","https://management.nursingsociety.org/Chapter/292","Mu Zeta Chapter","289ce2a5-f0b8-4d73-a357-45aad7c64f56"
"b6604541-7002-4040-965c-62e7c1d05d39","ea5985fc-d123-414d-8e95-584a1c96a1c6","Convention Delegate 2","5","https://management.nursingsociety.org/Chapter/292","Mu Zeta Chapter","289ce2a5-f0b8-4d73-a357-45aad7c64f56"
"b6604541-7002-4040-965c-62e7c1d05d39","4edc63dc-295b-423e-84a3-47b649d0a57c","Convention Delegate 2","5","https://management.nursingsociety.org/Chapter/293","Mu Eta Chapter","14c6fd16-899d-48a2-8d23-7b67b0335d0d"
"b6604541-7002-4040-965c-62e7c1d05d39","ccefeb66-79ac-4530-9a89-81299b189db5","Governance Chair","6","https://management.nursingsociety.org/Chapter/293","Mu Eta Chapter","14c6fd16-899d-48a2-8d23-7b67b0335d0d"
"b6604541-7002-4040-965c-62e7c1d05d39","f23cab6c-4dda-4238-bb2b-4ed67b5d22a0","Governance Chair","6","https://management.nursingsociety.org/Chapter/294","Mu Theta-at-Large Chapter","c2fb572c-fb1a-454a-b478-fe35c0987735"
"b6604541-7002-4040-965c-62e7c1d05d39","d8c1d280-349e-4b80-a3a4-1f7e16dcaaa4","Governance Committee Member","7","https://management.nursingsociety.org/Chapter/294","Mu Theta-at-Large Chapter","c2fb572c-fb1a-454a-b478-fe35c0987735"
"b6604541-7002-4040-965c-62e7c1d05d39","4ddf9a6a-d66d-4eb7-ab57-a79544851131","Leadership Succession Chair","7","https://management.nursingsociety.org/Chapter/294","Mu Theta-at-Large Chapter","c2fb572c-fb1a-454a-b478-fe35c0987735"
"b6604541-7002-4040-965c-62e7c1d05d39","77b30a58-35c3-4159-bf91-7cbbbdddf5a7","Vice President","2","https://management.nursingsociety.org/Chapter/297","Mu Lambda Chapter","68c568b0-24ca-483b-99fa-044809bbea26"
"b6604541-7002-4040-965c-62e7c1d05d39","7ba0bcb2-7fd8-43db-a768-f172ec4bfa5b","Counselor","3","https://management.nursingsociety.org/Chapter/297","Mu Lambda Chapter","68c568b0-24ca-483b-99fa-044809bbea26"
"b6604541-7002-4040-965c-62e7c1d05d39","bdfbf60b-c3b6-49cb-a83a-8ebb562cfe18","Governance Chair","6","https://management.nursingsociety.org/Chapter/297","Mu Lambda Chapter","68c568b0-24ca-483b-99fa-044809bbea26"
"b6604541-7002-4040-965c-62e7c1d05d39","387ce6f9-55d0-44bb-b5b8-2141e203e3ba","Governance Committee Member","7","https://management.nursingsociety.org/Chapter/297","Mu Lambda Chapter","68c568b0-24ca-483b-99fa-044809bbea26"
"b6604541-7002-4040-965c-62e7c1d05d39","b66ddfac-0e4c-4f33-b271-4c8e0bd7162d","Leadership Succession Chair","7","https://management.nursingsociety.org/Chapter/297","Mu Lambda Chapter","68c568b0-24ca-483b-99fa-044809bbea26"
"b6604541-7002-4040-965c-62e7c1d05d39","2f015fdf-c427-4059-95d1-3699cecdf744","Leadership Succession Committee Member","7","https://management.nursingsociety.org/Chapter/297","Mu Lambda Chapter","68c568b0-24ca-483b-99fa-044809bbea26"
"b6604541-7002-4040-965c-62e7c1d05d39","60f39bea-0ef7-4ef4-9734-07e50edc50e0","Treasurer","7","https://management.nursingsociety.org/Chapter/297","Mu Lambda Chapter","68c568b0-24ca-483b-99fa-044809bbea26"
"b6604541-7002-4040-965c-62e7c1d05d39","8d8f38cc-bdd5-485c-b4f0-9d6c03582f84","Leadership Succession Chair","7","https://management.nursingsociety.org/Chapter/299","Mu Nu Chapter","e3a6bc7b-967d-47ac-b3a3-79c417d929e5"
"b6604541-7002-4040-965c-62e7c1d05d39","b2ade59e-63c7-4f03-8ec0-31d4f070fd1a","Counselor","3","https://management.nursingsociety.org/Chapter/300","Mu Xi Chapter","6a2132ca-8efb-4b53-ab36-28eb4bf63fba"
"b6604541-7002-4040-965c-62e7c1d05d39","3d6066f2-0e6b-4a25-be6f-d7ae2334acbd","Governance Chair","6","https://management.nursingsociety.org/Chapter/304","Mu Sigma Chapter","4f4920a9-c3e2-4d81-adb6-02a847dec8c2"
"b6604541-7002-4040-965c-62e7c1d05d39","aefb7ad8-d12e-4ce2-925f-08ab3031a8c7","Secretary","7","https://management.nursingsociety.org/Chapter/304","Mu Sigma Chapter","4f4920a9-c3e2-4d81-adb6-02a847dec8c2"
"b6604541-7002-4040-965c-62e7c1d05d39","1de6fc24-1cb3-44fd-a8b5-3a6bf18b4c20","Convention Delegate 1","4","https://management.nursingsociety.org/Chapter/305","Mu Tau Chapter","60cf1934-1296-4441-91f1-86a5d9e15b5b"
"b6604541-7002-4040-965c-62e7c1d05d39","d87a5cc1-3c32-4c28-8ccb-868b4d7b3187","Convention Delegate 2","5","https://management.nursingsociety.org/Chapter/305","Mu Tau Chapter","60cf1934-1296-4441-91f1-86a5d9e15b5b"
"b6604541-7002-4040-965c-62e7c1d05d39","7b9c332d-9845-4bc5-a9a6-3dc3c93d17f4","Governance Committee Member","7","https://management.nursingsociety.org/Chapter/305","Mu Tau Chapter","60cf1934-1296-4441-91f1-86a5d9e15b5b"
"b6604541-7002-4040-965c-62e7c1d05d39","40d6fb1e-3012-4531-b72e-554ce42ead63","Leadership Succession Committee Member","7","https://management.nursingsociety.org/Chapter/305","Mu Tau Chapter","60cf1934-1296-4441-91f1-86a5d9e15b5b"
"b6604541-7002-4040-965c-62e7c1d05d39","1d6c0d49-e9d8-481a-b0ed-67eaf054b4b6","Convention Delegate 1","4","https://management.nursingsociety.org/Chapter/307","Mu Phi Chapter","fbd2cf2e-627c-4924-8743-47526bacd1b9"
"b6604541-7002-4040-965c-62e7c1d05d39","0a5a87c9-9cc8-4908-8c28-95d5ccb8b616","Convention Delegate 2","5","https://management.nursingsociety.org/Chapter/307","Mu Phi Chapter","fbd2cf2e-627c-4924-8743-47526bacd1b9"
"b6604541-7002-4040-965c-62e7c1d05d39","bda63c84-0ca0-4f2d-bbd6-00beaeb61244","Governance Chair","6","https://management.nursingsociety.org/Chapter/310","Mu Omega Chapter","66175504-4221-4dc1-bee6-a5dbcde1cacb"
"b6604541-7002-4040-965c-62e7c1d05d39","dd7d0776-df0b-40d1-84af-d19661d5bd14","Governance Committee Member","7","https://management.nursingsociety.org/Chapter/310","Mu Omega Chapter","66175504-4221-4dc1-bee6-a5dbcde1cacb"
"b6604541-7002-4040-965c-62e7c1d05d39","0afbd544-d5cc-4fe0-b1a7-6ce6982f37da","Leadership Succession Chair","7","https://management.nursingsociety.org/Chapter/310","Mu Omega Chapter","66175504-4221-4dc1-bee6-a5dbcde1cacb"
"b6604541-7002-4040-965c-62e7c1d05d39","cd66dd15-ef3c-4dc6-9639-7fa0c8ff0857","Leadership Succession Committee Member","7","https://management.nursingsociety.org/Chapter/310","Mu Omega Chapter","66175504-4221-4dc1-bee6-a5dbcde1cacb"
"b6604541-7002-4040-965c-62e7c1d05d39","4cbecd85-c607-414d-bf71-488c6bbb6437","Secretary","7","https://management.nursingsociety.org/Chapter/311","Nu Alpha Chapter","59b8fbfd-1c6b-410d-9425-9c781bb0b544"
"b6604541-7002-4040-965c-62e7c1d05d39","e0b528c0-2be7-41bb-b4ca-f7fa1f4c3bc9","Governance Committee Member","7","https://management.nursingsociety.org/Chapter/312","Nu Beta Chapter","0bd33c3e-a8a8-4c80-83a0-d8e08d818335"
"b6604541-7002-4040-965c-62e7c1d05d39","dde748eb-d11c-43da-bd56-ecea7ddf2fcc","Leadership Succession Chair","7","https://management.nursingsociety.org/Chapter/312","Nu Beta Chapter","0bd33c3e-a8a8-4c80-83a0-d8e08d818335"
"b6604541-7002-4040-965c-62e7c1d05d39","50af8c3e-1530-48d6-8948-87416e3d9eb8","Leadership Succession Committee Member","7","https://management.nursingsociety.org/Chapter/312","Nu Beta Chapter","0bd33c3e-a8a8-4c80-83a0-d8e08d818335"
"b6604541-7002-4040-965c-62e7c1d05d39","9e80f00a-5e48-4ecf-a16f-c065c68caef8","Counselor","3","https://management.nursingsociety.org/Chapter/313","Nu Gamma Chapter","27913f06-c4c8-42db-8fbd-27605b064a66"
"b6604541-7002-4040-965c-62e7c1d05d39","e9535fdf-1970-465a-bf27-971b4fb04f57","Convention Delegate 1","4","https://management.nursingsociety.org/Chapter/313","Nu Gamma Chapter","27913f06-c4c8-42db-8fbd-27605b064a66"
"b6604541-7002-4040-965c-62e7c1d05d39","a539fffc-6c28-48fd-87bd-90a8d5898089","Convention Delegate 2","5","https://management.nursingsociety.org/Chapter/313","Nu Gamma Chapter","27913f06-c4c8-42db-8fbd-27605b064a66"
"b6604541-7002-4040-965c-62e7c1d05d39","261c4bdc-193d-4ff3-b63b-ab3891c98fdf","Governance Chair","6","https://management.nursingsociety.org/Chapter/313","Nu Gamma Chapter","27913f06-c4c8-42db-8fbd-27605b064a66"
"b6604541-7002-4040-965c-62e7c1d05d39","457ae68e-e808-4e4f-9dc1-1c132f710812","Governance Committee Member","7","https://management.nursingsociety.org/Chapter/313","Nu Gamma Chapter","27913f06-c4c8-42db-8fbd-27605b064a66"
"b6604541-7002-4040-965c-62e7c1d05d39","46c605b2-655c-4eb6-93f8-9fcd70c09f7b","Leadership Succession Committee Member","7","https://management.nursingsociety.org/Chapter/313","Nu Gamma Chapter","27913f06-c4c8-42db-8fbd-27605b064a66"
"b6604541-7002-4040-965c-62e7c1d05d39","14ee9838-fa30-40ce-ba6a-cc4998964260","Treasurer","7","https://management.nursingsociety.org/Chapter/313","Nu Gamma Chapter","27913f06-c4c8-42db-8fbd-27605b064a66"
"b6604541-7002-4040-965c-62e7c1d05d39","79632878-289c-4257-8f65-0f4e2220c0d6","Leadership Succession Chair","7","https://management.nursingsociety.org/Chapter/314","Nu Delta Chapter","3107303f-4483-4e61-8f29-7e5970ec539f"
"b6604541-7002-4040-965c-62e7c1d05d39","d7d3af63-d59b-4e79-9255-e38d377c3342","Counselor","3","https://management.nursingsociety.org/Chapter/316","Nu Zeta Chapter","14ea42d9-11e8-4a85-9511-ac16200b1dc2"
"b6604541-7002-4040-965c-62e7c1d05d39","5b3e66cc-720f-4870-89c9-a9b75f09489f","Treasurer","7","https://management.nursingsociety.org/Chapter/316","Nu Zeta Chapter","14ea42d9-11e8-4a85-9511-ac16200b1dc2"
"b6604541-7002-4040-965c-62e7c1d05d39","f0bc449a-3c06-45ea-8cb3-081487f0d824","Vice President","2","https://management.nursingsociety.org/Chapter/318","Nu Theta Chapter","0dcf85a9-ffe0-425c-9875-db2c43388349"
"b6604541-7002-4040-965c-62e7c1d05d39","40809606-d998-4245-9a81-7f9296e7b84d","Governance Chair","6","https://management.nursingsociety.org/Chapter/318","Nu Theta Chapter","0dcf85a9-ffe0-425c-9875-db2c43388349"
"b6604541-7002-4040-965c-62e7c1d05d39","e65e9b69-9070-4ea1-8c89-8ff4503f0ea9","Leadership Succession Chair","7","https://management.nursingsociety.org/Chapter/318","Nu Theta Chapter","0dcf85a9-ffe0-425c-9875-db2c43388349"
"b6604541-7002-4040-965c-62e7c1d05d39","1cb2eb30-7ec7-4915-8306-85536b035ed4","Leadership Succession Committee Member","7","https://management.nursingsociety.org/Chapter/319","Nu Iota Chapter","dd927444-0ae0-4e76-bbc3-0e089908e87b"
"b6604541-7002-4040-965c-62e7c1d05d39","06284d3e-c126-49db-91ec-2ce8c5e15197","Secretary","7","https://management.nursingsociety.org/Chapter/320","Nu Kappa Chapter","924cce0d-ba80-4457-84e3-dbeea6b733c3"
"b6604541-7002-4040-965c-62e7c1d05d39","8d6bf57e-e1e1-4601-9c93-75cec795bc99","Vice President","2","https://management.nursingsociety.org/Chapter/324","Nu Xi-at-Large Chapter","0b652e31-1475-4d74-9f2d-d2efd18e9d54"
"b6604541-7002-4040-965c-62e7c1d05d39","104e43ee-9add-48d5-b648-f98bd80aeb86","Governance Committee Member","7","https://management.nursingsociety.org/Chapter/324","Nu Xi-at-Large Chapter","0b652e31-1475-4d74-9f2d-d2efd18e9d54"
"b6604541-7002-4040-965c-62e7c1d05d39","5ad788b1-90d4-4fc5-8790-a74080b201dd","Leadership Succession Chair","7","https://management.nursingsociety.org/Chapter/324","Nu Xi-at-Large Chapter","0b652e31-1475-4d74-9f2d-d2efd18e9d54"
"b6604541-7002-4040-965c-62e7c1d05d39","09f04286-bc65-44b6-a07e-452fc5332bb6","Secretary","7","https://management.nursingsociety.org/Chapter/324","Nu Xi-at-Large Chapter","0b652e31-1475-4d74-9f2d-d2efd18e9d54"
"b6604541-7002-4040-965c-62e7c1d05d39","4ad900a6-bc6d-4841-85ef-286fba5f2d28","Treasurer","7","https://management.nursingsociety.org/Chapter/324","Nu Xi-at-Large Chapter","0b652e31-1475-4d74-9f2d-d2efd18e9d54"
"b6604541-7002-4040-965c-62e7c1d05d39","6bf565c2-39d4-49e2-8d7e-752ff610322c","Vice President","2","https://management.nursingsociety.org/Chapter/325","Nu Omicron-at-Large Chapter","7e48ccf4-85aa-435f-ad02-8cf9fdd5c344"
"b6604541-7002-4040-965c-62e7c1d05d39","eb3f83cf-8aff-4e6f-9275-d01b014bab2b","Convention Delegate 1","4","https://management.nursingsociety.org/Chapter/325","Nu Omicron-at-Large Chapter","7e48ccf4-85aa-435f-ad02-8cf9fdd5c344"
"b6604541-7002-4040-965c-62e7c1d05d39","940606c0-68d0-40b4-b858-81f5a278ff78","Convention Delegate 2","5","https://management.nursingsociety.org/Chapter/325","Nu Omicron-at-Large Chapter","7e48ccf4-85aa-435f-ad02-8cf9fdd5c344"
"b6604541-7002-4040-965c-62e7c1d05d39","1844b419-32a9-4c44-a0df-697337a0e88a","Governance Chair","6","https://management.nursingsociety.org/Chapter/325","Nu Omicron-at-Large Chapter","7e48ccf4-85aa-435f-ad02-8cf9fdd5c344"
"b6604541-7002-4040-965c-62e7c1d05d39","e4f9b585-be97-424b-a8b1-c854824f6609","Leadership Succession Chair","7","https://management.nursingsociety.org/Chapter/325","Nu Omicron-at-Large Chapter","7e48ccf4-85aa-435f-ad02-8cf9fdd5c344"
"b6604541-7002-4040-965c-62e7c1d05d39","e1119fc1-1000-414c-a0d4-19d7a08ed6a5","Secretary","7","https://management.nursingsociety.org/Chapter/325","Nu Omicron-at-Large Chapter","7e48ccf4-85aa-435f-ad02-8cf9fdd5c344"
"b6604541-7002-4040-965c-62e7c1d05d39","f16e33c7-7602-425d-9ddc-8f6e72a0fed5","Treasurer","7","https://management.nursingsociety.org/Chapter/325","Nu Omicron-at-Large Chapter","7e48ccf4-85aa-435f-ad02-8cf9fdd5c344"
"b6604541-7002-4040-965c-62e7c1d05d39","0600575c-5393-40ee-929d-c4b6946c7028","Governance Committee Member","7","https://management.nursingsociety.org/Chapter/326","Nu Pi-at-Large Chapter","336e99a4-9eaa-4489-9bab-4c8f7181ade7"
"b6604541-7002-4040-965c-62e7c1d05d39","3d1bc8ab-0e4a-4118-8160-53f24ce5d0fc","Leadership Succession Chair","7","https://management.nursingsociety.org/Chapter/326","Nu Pi-at-Large Chapter","336e99a4-9eaa-4489-9bab-4c8f7181ade7"
"b6604541-7002-4040-965c-62e7c1d05d39","e809a334-eeb1-4a8f-81ba-f79ec3e789a4","Convention Delegate 2","5","https://management.nursingsociety.org/Chapter/328","Nu Sigma Chapter","4d74b143-170b-424f-a2d2-5a189702dea6"
"b6604541-7002-4040-965c-62e7c1d05d39","81dbc73f-fb91-4816-b6fb-996fbed4f739","Vice President","2","https://management.nursingsociety.org/Chapter/329","Nu Tau Chapter","a8e0882e-84c3-4f1d-919d-504d0ea9c03c"
"b6604541-7002-4040-965c-62e7c1d05d39","d7367f79-6922-4bfd-8020-877085cd7eb9","Convention Delegate 1","4","https://management.nursingsociety.org/Chapter/329","Nu Tau Chapter","a8e0882e-84c3-4f1d-919d-504d0ea9c03c"
"b6604541-7002-4040-965c-62e7c1d05d39","506bb10a-3d8a-4559-8aeb-f634051926b6","Convention Delegate 2","5","https://management.nursingsociety.org/Chapter/329","Nu Tau Chapter","a8e0882e-84c3-4f1d-919d-504d0ea9c03c"
"b6604541-7002-4040-965c-62e7c1d05d39","84a98098-e7b9-47c7-b976-487a55a41c18","Governance Chair","6","https://management.nursingsociety.org/Chapter/329","Nu Tau Chapter","a8e0882e-84c3-4f1d-919d-504d0ea9c03c"
"b6604541-7002-4040-965c-62e7c1d05d39","1c2dcfd3-8090-413b-8772-b0063fa73d88","Governance Committee Member","7","https://management.nursingsociety.org/Chapter/329","Nu Tau Chapter","a8e0882e-84c3-4f1d-919d-504d0ea9c03c"
"b6604541-7002-4040-965c-62e7c1d05d39","21a781c2-cbab-4c47-a6d7-19d2576011e7","Secretary","7","https://management.nursingsociety.org/Chapter/329","Nu Tau Chapter","a8e0882e-84c3-4f1d-919d-504d0ea9c03c"
"b6604541-7002-4040-965c-62e7c1d05d39","e756fe35-40da-4be1-8016-23a5ead6a525","Treasurer","7","https://management.nursingsociety.org/Chapter/329","Nu Tau Chapter","a8e0882e-84c3-4f1d-919d-504d0ea9c03c"
"b6604541-7002-4040-965c-62e7c1d05d39","2232be22-8414-4726-be90-97f8195e9189","Vice President","2","https://management.nursingsociety.org/Chapter/330","Nu Upsilon Chapter","7f43ab23-7aa7-451a-8e89-979796919f9d"
"b6604541-7002-4040-965c-62e7c1d05d39","c0a00161-5d56-4162-8718-5b573a86b842","Counselor","3","https://management.nursingsociety.org/Chapter/330","Nu Upsilon Chapter","7f43ab23-7aa7-451a-8e89-979796919f9d"
"b6604541-7002-4040-965c-62e7c1d05d39","fbd6a8ea-1669-438e-a230-b88b902a43ba","Governance Committee Member","7","https://management.nursingsociety.org/Chapter/330","Nu Upsilon Chapter","7f43ab23-7aa7-451a-8e89-979796919f9d"
"b6604541-7002-4040-965c-62e7c1d05d39","67c8e613-341e-4a62-8e02-d23aab269860","Leadership Succession Committee Member","7","https://management.nursingsociety.org/Chapter/330","Nu Upsilon Chapter","7f43ab23-7aa7-451a-8e89-979796919f9d"
"b6604541-7002-4040-965c-62e7c1d05d39","86ca26af-cd3c-4e59-9772-66ecb26b1cea","Vice President","2","https://management.nursingsociety.org/Chapter/332","Nu Chi Chapter","0228717d-38a8-4706-a100-52d2e612f78a"
"b6604541-7002-4040-965c-62e7c1d05d39","85c28295-4e7f-41cc-b3a4-f697386494bc","Counselor","3","https://management.nursingsociety.org/Chapter/332","Nu Chi Chapter","0228717d-38a8-4706-a100-52d2e612f78a"
"b6604541-7002-4040-965c-62e7c1d05d39","b60f1b5d-edf6-48d1-a90d-ecbe2471e378","Treasurer","7","https://management.nursingsociety.org/Chapter/332","Nu Chi Chapter","0228717d-38a8-4706-a100-52d2e612f78a"
"b6604541-7002-4040-965c-62e7c1d05d39","9f1d8a40-99e6-45d2-8493-76769e1eba67","Convention Delegate 1","4","https://management.nursingsociety.org/Chapter/334","Nu Omega Chapter","c16c769f-264b-4015-8689-47b7d8b47dbc"
"b6604541-7002-4040-965c-62e7c1d05d39","52f9ff3a-1949-4457-bb09-b70475aa56fe","Convention Delegate 2","5","https://management.nursingsociety.org/Chapter/334","Nu Omega Chapter","c16c769f-264b-4015-8689-47b7d8b47dbc"
"b6604541-7002-4040-965c-62e7c1d05d39","8446fb68-8154-484b-8314-2da68608fd87","Vice President","2","https://management.nursingsociety.org/Chapter/336","Xi Beta Chapter","5a74cacc-5607-47a2-aafe-f43058742991"
"b6604541-7002-4040-965c-62e7c1d05d39","e291246c-57d9-45ba-a565-45296e3ed1f1","Counselor","3","https://management.nursingsociety.org/Chapter/336","Xi Beta Chapter","5a74cacc-5607-47a2-aafe-f43058742991"
"b6604541-7002-4040-965c-62e7c1d05d39","7d86efa0-44a9-483a-9b67-52d936f03c7c","Convention Delegate 1","4","https://management.nursingsociety.org/Chapter/336","Xi Beta Chapter","5a74cacc-5607-47a2-aafe-f43058742991"
"b6604541-7002-4040-965c-62e7c1d05d39","878270a7-d0f4-4975-bcd6-d43275c74880","Convention Delegate 2","5","https://management.nursingsociety.org/Chapter/336","Xi Beta Chapter","5a74cacc-5607-47a2-aafe-f43058742991"
"b6604541-7002-4040-965c-62e7c1d05d39","2ba4c142-0f35-4083-b522-d2ca9ef012dd","Governance Chair","6","https://management.nursingsociety.org/Chapter/336","Xi Beta Chapter","5a74cacc-5607-47a2-aafe-f43058742991"
"b6604541-7002-4040-965c-62e7c1d05d39","e8a4a078-43c6-45f8-be3c-9d41fcee068b","Governance Committee Member","7","https://management.nursingsociety.org/Chapter/336","Xi Beta Chapter","5a74cacc-5607-47a2-aafe-f43058742991"
"b6604541-7002-4040-965c-62e7c1d05d39","3670238e-df85-406b-a88b-912853aff449","Leadership Succession Chair","7","https://management.nursingsociety.org/Chapter/336","Xi Beta Chapter","5a74cacc-5607-47a2-aafe-f43058742991"
"b6604541-7002-4040-965c-62e7c1d05d39","a638b427-130e-4df6-a302-0d29bdc164da","Leadership Succession Committee Member","7","https://management.nursingsociety.org/Chapter/336","Xi Beta Chapter","5a74cacc-5607-47a2-aafe-f43058742991"
"b6604541-7002-4040-965c-62e7c1d05d39","30fda535-0a1c-4a1c-8899-49bff4812903","Secretary","7","https://management.nursingsociety.org/Chapter/336","Xi Beta Chapter","5a74cacc-5607-47a2-aafe-f43058742991"
"b6604541-7002-4040-965c-62e7c1d05d39","40a2da29-4fa8-4f6b-9976-f3f398d45173","President","1","https://management.nursingsociety.org/Chapter/338","Xi Delta Chapter","6de04eb3-fa1c-4709-8237-ec48e3203f60"
"b6604541-7002-4040-965c-62e7c1d05d39","b6be7dc0-98ad-41d6-9790-25c6c7f0f956","Counselor","3","https://management.nursingsociety.org/Chapter/338","Xi Delta Chapter","6de04eb3-fa1c-4709-8237-ec48e3203f60"
"b6604541-7002-4040-965c-62e7c1d05d39","58ea7758-3388-46e0-a7c9-72bf2c745d93","Secretary","7","https://management.nursingsociety.org/Chapter/338","Xi Delta Chapter","6de04eb3-fa1c-4709-8237-ec48e3203f60"
"b6604541-7002-4040-965c-62e7c1d05d39","ea779bd2-0c80-4130-b605-40c1ebd27c75","Governance Chair","6","https://management.nursingsociety.org/Chapter/341","Xi Eta-at-Large Chapter","1c8820f8-f4ac-45ec-80cf-f7c97d1c0a60"
